Location
4000    EAGLE ROCK                   BL
5700    ETIWANDA                     AV
8200    WOODMAN                      AV
6800    HOLLYWOOD                    BL
700 N  SWEETZER                     AV
SHENANDOAH                   ST
5600    RESEDA                       BL
2100    COLORADO                     BL
4800    ATOLL                        AV
8800 S  SEPULVEDA                    BL
12000    FOOTHILL                     BL
LAUREL CANYON
1800 W  38TH                         PL
1000 W  24TH                         ST
2000    CHARITON                     ST
500    PASEO MIRAMAR
6000 W  JEFFERSON                    BL
2500    ABBOT KINNEY                 BL
1500 W  52ND                         ST
2700 S  STRONGS                      DR
SEPULVEDA
1100    BROAD                        AV
11300    OTSEGO                       ST
8900    DE SOTO                      AV
200 N  CENTRE                       ST
PRIMAVERA WALK
100 N  LOS ANGELES                  ST
5900    LEXINGTON                    AV
13300    KELOWNA                      ST
DE LONGPRE
400 W  51ST                         ST
BEETHOVEN
3500 W  15TH                         ST
700    WILCOX                       AV
VERNON                       AV
WASHINGTON                   BL
35TH                         ST
5500    VINELAND                     AV
900 E  43RD                         ST
6600    CRANER                       AV
7900    NITA                         AV
11700    COLLINS                      ST
1600 S  BROADWAY
19500    NORMANDIE                    AV
10900 S  FIGUEROA                     ST
22300    ACORN                        ST
7400 N  LANKERSHIM                   BL
500 N  SERRANO                      AV
1600 W  39TH                         ST
15100    NORDHOFF                     ST
11900    BURBANK                      BL
4000    VERDUGO                      RD
1200    MAPLE                        AV
300 S  SPRING                       ST
10900    EXPOSITION                   BL
6900    TROLLEYWAY                   ST
13300    TERRA BELLA                  ST
5TH                          ST
200 S  GAFFEY                       ST
3900 W  6TH                          ST
1100    LOGAN                        ST
800    TULAROSA                     DR
15400    VINCENNES                    ST
1300 W  53RD                         ST
4300    DEGNAN                       BL
1700    STEARNS                      DR
3600    ARLINGTON                    AV
200 E  88TH                         ST
4700    YORK                         BL
900 W  65TH                         ST
100 E  WASHINGTON                   BL
700 S  BRONSON                      AV
1100    BELLEVUE                     AV
1900 W  OLYMPIC                      BL
1400 S  WILTON                       PL
1400 W  8TH                          ST
42ND
13700    SIMSHAW                      AV
5300    ZELZAH                       AV
5200    VINELAND                     AV
9000 N  SEPULVEDA                    BL
7000    WOODLEY                      AV
WALL                         ST
15300    WEDDINGTON                   ST
7500 N  SEPULVEDA                    BL
18100    STRATHERN                    ST
300 N  ST ANDREWS                   PL
700    FREMONT VILLAS               ST
5600    WILSHIRE                     BL
6000    DE SOTO                      AV
18400    BURBANK                      BL
16000    VALLEY VISTA                 BL
51ST                         ST
18800    TRIBUNE                      ST
9300    CORBIN                       AV
5300    PLAYA VISTA                  DR
VAN NUYS                     BL
6500    DEBS                         AV
SUNSET                       BL
1200    255TH                        ST
2000    ALBERTA                      AV
8400    MELROSE                      PL
2100    OAK GLEN                     PL
900    FISKE                        ST
15600 W  SUNSET                       BL
6700    HAYVENHURST                  AV
ALVARADO
300 W  SANDISON                     ST
1500 W  37TH                         ST
5100    DENNY                        AV
7200    RESEDA                       BL
1600 N  LA BREA                      AV
11600    MAYFIELD                     AV
L                            ST
WILLOUGHBY
1900    ECHO PARK                    AV
5700    WILLOW CREST                 AV
10500    EASTBORNE                    AV
HELIOTROPE
4900    LOUISE                       AV
3RD
7100    LINDLEY                      AV
8900    CEDROS                       AV
300 S  AVENUE 20
1300 W  38TH                         ST
400    UNION                        DR
7800    SAN FERNANDO                 RD
23300    MULHOLLAND                   DR
400 W  3RD                          ST
6700 W  HOLLYWOOD                    BL
DESMOND
11000    EXPOSITION                   BL
TROOST                       AV
600 S  SAN PEDRO                    ST
1200 S  FIGUEROA                     ST
19200    INDEX                        ST
1500 S  WESTERN                      AV
8100 S  HOOVER                       ST
800 W  104TH                        PL
300    CULVER                       BL
BROADWAY
3300    HUNTER                       ST
11400 W  SUNSET                       BL
5TH
7300    WOODMAN                      AV
1000    HYPERION                     AV
D
1500 W  83RD                         ST
1300 N  KENMORE                      AV
11100    ACAMA                        ST
19000    COMMUNITY                    ST
19200    VANOWEN                      ST
100 W  AVENUE 44
4800    LEXINGTON                    AV
4000    CRENSHAW                     BL
5700    MORLEY                       ST
1200 N  CAHUENGA                     BL
1900 S  HOLT                         AV
8500    KENTWOOD                     AV
92ND                         ST
9300    RESEDA                       BL
4100 S  WESTERN                      AV
5100    EAGLE ROCK                   BL
400 S  DETROIT                      ST
LOWE                         ST
5700    BETTY                        PL
WESTERN                      AV
57TH                         ST
1000    253RD                        ST
10800    FRUITLAND                    DR
11800 S  FIGUEROA                     ST
DENSMORE                     AV
11600    FRIAR                        ST
12000    ANETA                        ST
